transaction_reference_id,party_role,party_info_unstructured,parsed_name,parsed_address_street_name,parsed_address_street_number,parsed_address_unit,parsed_address_postal_code,parsed_address_city,parsed_address_state,parsed_address_country,party_iban,party_phone,external_id
93f65b1a5d4dcaed0a613932735f031a,ORG,taulor mathewws jr. 85769 joae mountain gonzalezport,taulor mathewws jr.,joae mountain,,,85769,gonzalezport,,,GB25HLXF07942123465631,0041  925866976048734,40006956
5c31ef208066ca0475a9987e5c62f30a,ORG,kaitltn hebert 794940375 41967 barrera glens suite 573 danaland bhutan,kaitltn hebert,barrera glens suite,573,,41967,danaland,,bhutan,GB04XXTD27633923410808,00354 +1-2469.16-5215,90015187
4c6b7f3634d3afa717d7afd1d3b925a0,BENE,white-smith 23461 michael crest lake holly port nancy dominican republic,white-smith,michael crest lake holly,23461,,,port nancy,,dominican republic,GB72QLMR34371140967749,+3 2 909577 .26-26x.9963,10377130
681ba8f74f041d92e607e6e7df3f42f6,ORG,charles liechtenstein 9790 lisa ways apt. 542 charlesfurt,charles,lisa ways,9790,,,charlesfurt,,,,,70027274
de08dc7834e2bc6deec2104daa4414b4,ORG,potter-gates 130043647 064 zamora pines faroe islands,potter-gates,,,,064,zamora pines,faroe islands,,GB33RXAY53796011308485,,25020713
2d51480081b28492fa4cb062aac0efd2,BENE,"jones, fitzgerald and  mendoza 16443 8741 white forest apt. 550 east matthew","jones, fitzgerald and  mendoza",white forest,16443 550,,8741,east matthew,,,,+972+1-463-504-2190x26526,10265069
2fdb6aca80cafbb2b5abfcde2691bf49,BENE,edward sllc 320 duffy hill suite 079 port maryfurt 31281 philippines 370312359,edward sllc,duffy hill suite 079,320,,31281 370312359,port maryfurt,,philippines,,,10390617
6a16d3d9ad30e2cdb79750266fd2379a,BENE,christoppher row jr. 930 booker canyon apt. 979 s. kevin paultown united kingdom,christoppher row jr.,booker canyon,930,,,s. kevin paultown,,united kingdom,GB60FENJ80496554750750,,90016674
2141e0e9e91861d4625ce8ba3a82af74,BENE,folwer plc 88256 simmons underpass suite 642 vasquezborough grahambury 46612 finland,folwer plc,simmons underpass suite,88256 642,,46612,vasquezborough grahambury,,finland,GB28QGTO96086032568489,0 9479704576,35021734
c892b592de7ead1320b4c44cdd7fbe0d,BENE,frank plc 303 kelley & squares suite 478 north ct.ney poland,frank plc,kelley & squares suite,303 478,,,north ct.ney,,poland,,,20017932
08b492188aaecca3449140cee842d53b,BENE,ltd mendaz ltd n. stevenchester east stacyville uzbekistan p.o. box 440,ltd mendaz ltd,n. stevenchester east,,,box,stacyville,uzbekistan,,,,10584519
fb854d7d6d4fc4659ef05fdcbd3e1b10,ORG,suraez-collins ltd. bowmanside 21127 tajikistan tajikistan,suraez-collins ltd.,bowmanside,,,21127,,tajikistan,tajikistan,GB42JFUE76182372642445,(+58)(852)205-9139,30015864
a2f23e8298980207db87e15cea31268a,BENE,graves plc brandonstad 30596,graves plc,,,,30596,brandonstad,,,GB38SFTQ36843769149149,"00_4,16352383973",10231454
40c28f4294c2ed707fcfaaa98f83ac13,BENE,"jason wood ii west , kevin 11964 372035969",jason wood ii,"west ,",11964,,372035969,kevin,,,,,90002815
831b0ba4f93e2554995cd67ff835f207,ORG,"ponce,, walker and jennings 8050 adams shores east aaronton 25727 new caledonia","ponce,, walker and jennings",adams shores east aaronton,8050,,25727,new caledonia,,,GB74KEIB43482683996672,(+41)(3 59)8 129475,35008863
9d5ba4a297b310806aa2ab3d01edce6e,BENE,llc allen 887 steven stravenue suite 599 east laura liechtenstein p9041699,llc allen,steven stravenue suite 599,887,,p9041699,east laura,liechtenstein,,GB42BQOQ20529458960945,,35002302
761c35a51a9dd5c72fff9a4829bccfd6,BENE,"morris, burke and lowe 6976 joan creek apt. 455 barreraville new nicolehaven kenya","morris, burke and lowe",joan creek apt.,6976,,,barreraville new nicolehaven,,kenya,GB82EGGF97074867515576,0041 6 995576136149,10279076
9530e092b3f14fb6e94be82ce8c0ba97,BENE,"thomas, wolf and carter 08122 jackson square lake gary saint lucia","thomas, wolf and carter",jackson square lake,,,08122,gary,saint lucia,,GB15BSGQ90102345028807,,10319162
c85011f160e9c533977fe6ce8ef32a27,BENE,jennifer smith travisport 93355 british virgin islands,jennifer smith,travisport,,,93355,,british virgin islands,,GB66TWDJ60434037411655,+1(885)622-54528272,25001466
80ca31b690012261b333c57c658bc336,ORG,william garrett iii 69790 james route suitr 582 warnertown rossstad mauritius 07/16/1950,william garrett iii,james route suitr,69790 582,,,warnertown rossstad,mauritius,,GB39YPSQ59976476769546,0(909)911--8419,20011316
0f5b226ec6e08721b87464893382d38f,BENE,lauren martin 382 hall ferry 41962 greenland,lauren martin,hall ferry,382,,41962,greenland,,,GB96MRBO41490875025764,,25030528
ad1e81b45831b844f3fc7aaa70bee13c,BENE,alexis vargas lake justin west margarettown tajikistan,alexis vargas,lake justin west,,,,margarettown,,tajikistan,GB14OSFG19793244043164,,25015110
3f55b838a86df6fc8f8ed4df93040f4d,BENE,wilson plc 99180 kevin ford w. jacobton venezuela 65895735,wilson plc,kevin ford w. jacobton,99180,,65895735,,venezuela,,,,25019264
f7babd50c65c62e14d58c0d447946131,ORG,anna spencr 1213 caldwell flats port ian belgium,anna spencr,caldwell flats,1213,,,port ian,,belgium,GB35FYTC58019297372775,"0 62,1.544. 0363",20019323
7dd79f558659be8751d822990afeecba,BENE,barton lllc inc. pamelasrad 18517,barton lllc inc.,,,,18517,pamelasrad,,,GB07MKKR64572459362329,( +41) 9582 503440,40003289
c1c8e22686f7746743f4893f715d92d1,BENE,ntasha wolfe ii 1079 3 joel camp saite 392 maysborough o2914,ntasha wolfe ii,joel camp saite,1079 3 392,,o2914,maysborough,,,,+41 00135 8214-7574x7 10,25027212
bd42d8aaf14b7fdc81da73c0463bcf39,BENE,benjamin flores 943 stanley corners suite 670 lake michaelhaven 81532 faroe islands,benjamin flores,stanley corners suite,943 670,,81532,lake michaelhaven,faroe islands,,GB84UWEI77353493567681,,90019432
69f11bfe5744127d532b51149fd71ac0,ORG,hanna-peck 8481 daniel fork 29909,hanna-peck,,8481,,29909,daniel fork,,,GB08ZNPK88444837136531,,10552274
9d8dd68fc0744526a452aba0497220fe,ORG,houston-martin 7149 martin turnpike apt. 826 port erik port rachael 21988 jersey 68148270,houston-martin,martin turnpike apt. 826 erik,7149,,21988 68148270,port port rachael jersey,,,GB96USHD30564830457365,802.3802655,10081223
9236ce3e5edaefa7c1f74433178de127,ORG,jerrygreen m +1-687-1331 563 sullivan strave. suite 427 mathewsbury 19831 australia,jerrygreen m,m +1-687-1331 sullivan strave. suite,563,,19831,mathewsbury,,australia,GB74ANOP08339038782155,,30011122
9d3553b8d01e57a25bef24722f67a906,ORG,jseph miller milper 2879 peters bypass perkinsburgh n. heather 95581 isle of man,jseph miller milper,peters bypass,2879,,95581,perkinsburgh n. heather,isle of man,,GB90AMYH76461702795957,,35023950
286c1754851e2906c607b4660c8dd38d,ORG,dr. billy cole 6227 diana tunnel ashleyfurt 01557 tokelau,dr. billy cole,diana tunnel,6227,,01557,ashleyfurt tokelau,,,,+41 (883).20288 62,20002243
9a90d190ea8c601e97786bb3b5c70574,BENE,johnson-campos 55671 stevens hollow apt. 261 martinezhaven 44855 belgium,johnson-campos,stevens hollow apt.,55671 261,,44855,martinezhaven,,belgium,GB14MDNO90558879312223,,10071758
f061d94825a21116b5916767c2c0a6c8,ORG,gill-white company 74023 conway island east qristinville perkinsbury 38644 malta,gill-white company,conway island east qristinville,74023,,38644,perkinsbury malta,,,GB49KFQT28475635259406,,90016862
57b7dcaae042c6d4a4f48beded4c2127,ORG,"kelsey burke ii 872 ruben prairie , andrewberg singapore",kelsey burke ii,"ruben prairie ,",872,,,andrewberg,singapore,,GB41XIYG54860514196576,0041+1-556-8391646,40010254
df7241dd8a02583d65346ac10951c845,BENE,"t. pattel 264 wright prai rii w. joel , 34100 bermuda",t. pattel,"wright prai rii w. joel ,",264,,34100,bermuda,,,GB67HMTJ19067110045504,214-81310470153,35002700
35eb986ecd30179b36e7014cae075cc5,ORG,"cobb, lopez and tarcia 0912 jones rd. north ericview 54454 serbua 560721654","cobb, lopez and tarcia",jones rd. north ericview,0912,,54454 560721654,serbua,,,GB44PYEN23150020567125,(0041) 567.73501136172,25025944
b8ef478263a88fd1219aae6bb5108fbe,ORG,cayherine stewart 3722 daniel spring lake elijah,cayherine stewart,daniel spring,3722,,,lake elijah,,,GB95QOJN77818619821270,+90+1-337-339-2945,25039460
e8ac55297324f67ced010ca71276bf4b,ORG,morgan dominic 43935 davis cliffs hallhaven 47052 kazakhstan,morgan dominic,davis cliffs hallhaven,43935,,47052,,,kazakhstan,GB30AFBY67741380257325,(0041) ( 557)2738183,40017816
8380e99a8bc61322ac0e0ebe25e6866c,BENE,erin price 59807 ray brooks suite 639 jnkinsview west jesse 65691 cyprus,erin price,ray brooks suite jnkinsview west,59807 639,,65691,jesse,,cyprus,GB18FCEZ26563614922953,,90014980
f99af2237ab9a61f2073849e631e0be9,ORG,miller- bates international 127 nelson mews apt. 914 east ryan paynechester niger,miller- bates international,nelson mews apt.,127,,,east ryan paynechester,,niger,,,50003531
7d09112ddff39d845dc218bb8ea9625e,ORG,barry zimmerman chile 2757 gomez flat suite 572 travisville 87929,barry zimmerman,gomez flat suite,2757 572,,87929,travisville,,,GB03CJCY34264845806924,,25033039
d089e80b28e757cf04001557d334e806,ORG,mr. maria ree 19750 eugene gardens west matthew east jackmouth 56396,mr. maria ree,eugene gardens west matthew,19750,,56396,east jackmouth,,,,+184_85597906x32618,25012895
bd5a79ea30c05ff19cdb3bccd68f3d19,BENE,m. lopez 64481 long hollow suire 552 port eileen . algeria,m. lopez,long hollow suire,552,,64481,port eileen .,,algeria,GB12CZVB10894012145625,(+98)721848-9780,20009056
40d360047d97b0ac04c5efb776b546fb,BENE,love-tturner eddiezweden west,love-tturner,,,,,eddiezweden west,,,GB81TMBS90336267470982,(005 2) +1820725-9390870,90011981
da940bda9236d454b95fba5eef2bc417,BENE,michael pitts md 19931 derek mission suite 617 thomasburgh adamston egypt,michael pitts md,derek mission suite,19931 617,,,thomasburgh adamston,,egypt,GB82EDQJ81347152692868,,25040146
d7cec907f73d52a8bd28615a8d271fa7,ORG,gry collins dd s iii colombia danielleton perezside p.o. box 638,gry collins dd s iii,dd s iii colombia,,,,danielleton perezside,,,GB53SKXM64489212294644,09 44-808-9496,25003398
5958f3492c5e23ef973df2a7f1c73bbc,BENE,mckinney-reyes 5763 salinas crest saraberg 75777 brunei darussalam,mckinney-reyes,salinas crest,5763,,75777,saraberg brunei,darussalam,,GB19THVN62624368172941,,10204814
14bb6671050ef9d82160d73ebc482b70,ORG,white-pruitt 189 castro locks west heather 39462,white-pruitt,castro locks,189,,39462,west heather,,,GB83CVFB08208276279361,,35003648
c983b5122dae6083f48618b185b69489,ORG,may inc s.a.r.l. malawi 8955 mario forks new catherineand 91674,may inc s.a.r.l.,mario forks,8955,,91674,new catherineand,,,GB57VTMZ68539442618727,,60034088
1eea7c2bacd19541c618fef2745fbf06,BENE,d. johnson +1-944-7307 4660 tracy sq. north jamesland 21817 tanzania,d. johnson,tracy sq. north,+1-944-7307,,4660 21817,jamesland,,tanzania,GB37OTLW78514291680215,(0041) 001706981-783.3x50346,90000299
8037b436aab7bec275a789b335ac54c7,BENE,brown-adams 978 stephenson ports antoniomouth tiffanyton albania,brown-adams,stephenson ports antoniomouth,978,,,tiffanyton,,albania,GB86MXAS36293396299378,(0041)(890)4455902,10349836
7a4f552b5ff830030bc406996c3a35ae,ORG,larcon-miiler new edward french southern territories,larcon-miiler,,,,,new edward,french,southern territories,,0(61 5)235-03102744,70039999
7e8e71f10bbefd28c7fa881d9438c92f,BENE,l.l.c. 4621 perez landing port robertvill e brianber gsan marino,l.l.c.,perez landing robertvill e,4621,,,port brianber gsan marino,,,GB69TFLE78072615564564,"86,9-2285321",35003704
c0a1be3a92aff745ac202161eaff757c,ORG,ebnjaminwolfe south kimberrlyside +1-923-3178,ebnjaminwolfe,south,,,,kimberrlyside,,,GB79GHUP55029515607156,0 (781)646--2130x537 99,30015174
2f72df179d98885379b32f3d9676df34,BENE,"dennis, wright anf jackson grp. joshuashire port douglas 19683 iran","dennis, wright anf jackson grp.",jackson grp.,,,19683,joshuashire port douglas,,iran,,(305)543-8701x69836,50066858
f168ac9ce9682e26dc648ffb4a2a837b,BENE,m.j. simmons new rachelland 10856 monaco +1-986-4129,m.j. simmons,new rachelland,10856,,,monaco,,,,,25005805
def39f415eb066f0ac3eb43a055e9dc6,ORG,emily hernandez 69948 jones plaza apt. 359 houseview 57820 algeria,emily hernandez,jones plaza apt. 359,69948,,57820,houseview,,algeria,GB36WGCO90931337470410,,35010709
0cd982af12ef75a80b99b721ccae7542,BENE,shannon-osborne 800 robinson ports charlestown 62972 guadeloupe,shannon-osborne,robinson ports,800,,62972,charlestown,guadeloupe,,GB69RKGY74522886332160,,25009108
004f9acc34c9b07829c41df51c42a5b8,ORG,daniel hamilton 2887 thomas circles goodmanshire 27104 reunion,daniel hamilton,thomas circles goodmanshire,2887,,27104,reunion,,,,0015588 08- 6727 061,25006634
1f28aa0f8a42adde084464dbf8c0bb29,BENE,david revera port sarahmouth west jon moldova,david revera,port,,,,sarahmouth west jon,,moldova,GB03ONWA35435285913726,+41 001562-619-2 6732847,35023105
9709e497b909d07c9f2f2d272654ccf5,BENE,mr. honathan davis +1-992-6072 jersey 343 4durham crescent georgefort ca mpbellberg 62759,mr. honathan davis,jersey crescent,343 4durham,,62759,georgefort mpbellberg,,,GB74HWCI79301673820173,(+41)582595-0868,30005738
8098db0d5b521ecd898d49ffba37de4a,ORG,"ruiz, nielsn and corp. phileppines","ruiz, nielsn and corp.",,,,,phileppines,,,,,30009622
306760e102b34e89ec2f6cded3b2080d,BENE,victoria russell iii e. anrhonyville,victoria russell iii,,,,,e. anrhonyville,,,GB42KGFR61293289418253,,60013613
83c10b9eaa9a125c282ebf6af7b12b0b,BENE,davdi whitee 8861 sheppard inlet suite 601 south sarahland east monica eritrea,davdi whitee,sheppard inlet suite,8861 601,,,south sarahland east monica,,eritrea,GB84YXAL96169756304664,,25019928
50e276914798ce66113c41979760e251,BENE,onner-morsles 27701 carlson alley lake dana venezuela,onner-morsles,carlson alley,27701,,,lake dana,,venezuela,GB64JOMG68108284540618,,25035730
3f27eeda4615babd7c5ba0b39a39ea30,BENE,martinezplc plc poland 0702 escobar manor apt. 705 67049,martinezplc plc,,,,67049,escobar manor,apt.,,GB67ORER58361188575948,(+56)(825) 4745079,35005273
6efc0b3a272be2278d8e45e4a9ea720b,ORG,jason jones 1982 amber junction suite 257 east nicholas 72884,jason jones,amber junction suite,1982 257,,72884,east nicholas,,,,,35017329
21711a81000c95160bbd3360aa776813,BENE,smith . and sons 8322 johnson crest suite 636 rachelville pitcairn islands +1-605-1184,smith . and sons,johnson crest suite,8322 636,,,rachelville pitcairn islands,,,GB16VOZC38708129873430,004 1 702.594.2002x8562,35003460
2be3e60947dcb52548505230f2b00607,ORG,john lynn 774 tricia spurs south ryanburgh 03613 bulgaria,john lynn,tricia spurs,774,,03613,south ryanburgh,,bulgaria,,+41 .2 96.3964782_x2888,25035866
1c1fa3a660a00d73f93d07d5e854c7d0,ORG,ld lake brian 54056 ghana,ld,ld lake brian,,,54056,,,ghana,GB08YMKP23504558016180,(00354) 0019 14-72-3 -1572x09446,35016359
d9ec447261a4c90fb9db79ab9789788e,BENE,chris chris topher jimenez 8730 smith manors suete 968 beardhaven 35750 qng ola +1-159-1643,chris chris topher jimenez,smith manors suete,8730 968,,35750,beardhaven qng ola,,,,,90011494
1c8739a8477963d00ef6af0c308c83bc,BENE,stephen miller 246 nguyen mountain apt. 894 camposhaven cape verde,stephen miller,nguyen mountain apt.,246,,,camposhaven verde,cape,,GB44WVWZ52068539712213,,35022993
977c757d2d868c16082960ce038c2086,BENE,walsh llc 796 todd well 29399 libyan arab jamahiriya,walsh llc,todd well,796,,29399,arab,jamahiriya,libyan,,,10061002
5f0521d6a27b04663309bd9356922d43,ORG,"banks boyer, buck and llc 76867 april burg suite 848 webbstad 41849 & adagascar +1-128-6502","banks boyer, buck and llc",april burg suite,76867 848,,41849,webbstad & adagascar,,,GB29QQKJ08931221552745,0 9506041691,10140787
025b867a39320ac23bf1e856fc153049,ORG,mcdonald group 12144 shannon trace alyssachester east dawnbury 33851,mcdonald group,shannon trace alyssachester,12144,,33851,east dawnbury,,,GB14MIAX67348814298387,,10479541
66beca5878e61571fa85722398e2c595,ORG,acosta plc 244 riley well smithmouth 65136 saint vincent and the grenadines,acosta plc,riley well smithmouth,244,,65136,saint vincent and the grenadines,,,GB18BORC07681604486887,,10076728
d01643ee3e74c09b8808261aac5ab868,ORG,michael huff 7641 stanley divide port robert nnorth willyam 65008 65008,michael huff,stanley divide,7641,,65008 65008,port robert nnorth willyam,,,GB66EFUZ91777724268856,001 - 5017299052,25037486
5b3c2c6a9f4908268ddd599f7d1f64c1,ORG,"velasquez, rosales and and cssey 551 boylle row suite 445 bergchester west cteven 21306 belize","velasquez, rosales and and cssey",boylle row suite west,551 445,,21306,bergchester cteven,,belize,,,40014614
abd69c7c52d72f744202fb6c272ffe49,BENE,"carpenter, robinsno and lee 764 erika canuon qpt. 923 racheltown serbia","carpenter, robinsno and lee",erika canuon,764,,923,racheltown,,serbia,,,35015726
8ea3176b8259ff904a03ad3811cebff5,ORG,mr. katie walker 0755 cantu crescent cookberg 57675 43050936,mr. katie walker,cantu crescent,,,43050936,cookberg,,,GB96MSWY83617507565323,,25015256
bc3943131856ec462f0fa1b70d58c37b,ORG,dr. benjamin h ixks iast iast nichael cameroon 08/03/1971,dr. benjamin h ixks,h ixks iast iast,,,,nichael,cameroon,,GB08CFCS73925977735288,,25023088
6ecbc7803f16ef6c3f54711024451c1a,BENE,wayne wayne morrow 424 denise vista port josephfort 31066 liechtenstein d127254,wayne wayne morrow,denise vista port,424,,31066 d127254,josephfort liechtenstein,,,GB19JLGS48372619316733,",(0,041) (914)861-2852",35006078
4cc910696340f23d6fe2020ca1abe603,ORG,"warner, hansonand mack 59202 fuller glen apt. 494 e. douglas andreaborough georgie","warner, hansonand mack",fuller glen e. douglas,59202 494,,,andreaborough georgie,,,,(+41) +1802-8908809x56806,35007750
1439f25953d95751e40b4832e66c4cbc,ORG,mr. keith april april 046 mitchell skyway apt. 298 east anna bennettshire saint kitts and nevis,mr. keith april april,mitchell skyway apt.,april 298,,,east anna bennettshire,saint kitts and nevis,,GB31OVBP22751456505844,"0 980,-8 37-2574,23539",35020727
2f657377b41d5d4164de159b969a9006,ORG,mr. domald flores jr. 51362 barnett lights s. veronica s. lisa 16357 zambia,mr. domald flores jr.,barnett lights s. veronica,51362,,16357,s. lisa,,zambia,GB88PLIO39580676772677,(0041)(219)5048060,30024674
32b0f722ab6fc25f9e1e41151f8c767d,ORG,jmie campbell holmesside new ct.neyburgh mexico 41816895,jmie campbell,holmesside new ct.neyburgh,,,41816895,,,mexico,GB79SWVT29480913506462,,30004485
54b0a02c90d4bcf79f928225cc2b8cdf,BENE,bell-sloan carlyfurt debraborough 14424 christmas island,bell-sloan,carlyfurt debraborough,,,14424,christmas island,,,GB17REAR74845842022521,,10555824
db5363e5bbd3936865cbbb710ee309c5,BENE,shirley wiley richardsville new laurenshire,shirley wiley,richardsville,,,,new laurenshire,,,,,25037223
3e546fb28a42466cfd7182b3ce81b7f2,BENE,lamb-sanchez lamb-sanchez 013 joseph lodge east paulaton new zealand,lamb-sanchez lamb-sanchez,joseph lodge,,,,east paulaton,new,zealand,,(+33)( 877)237-1910243,20018044
c2b4cb239ab44cda88067628fb392939,ORG,strong llc man 5927 philip motorway sandersborough 13800 of,strong llc,philip motorway,5927,,13800,sandersborough,,,GB12WZWN16208175565610,(0041) 712947.9301,25027817
